task_name,feedback_loop,directive,task_iteration,validation,learning,filtered
inform users of audio and videotaping service policies and procedures.,0.0,0.0,0.0,0.0,0.5925925925925926,0.4074074074074074
"inform web site users of problems, problem resolutions or application changes and updates.",0.0,0.0,0.0,0.0,0.0,1.0
inform workers about interests or special needs of specific groups.,0.0,0.2727272727272727,0.3272727272727272,0.0,0.3636363636363636,0.0363636363636363
initiate market research studies or analyze their findings.,0.0,0.5510204081632653,0.0,0.0,0.0,0.4489795918367347
"initiate, facilitate, and moderate classroom discussions.",0.0,0.1916537867078825,0.061823802163833,0.0479134466769706,0.4714064914992272,0.2272024729520865
"inspect and test electrical or electronic systems to locate and diagnose malfunctions, using visual inspections and testing instruments such as oscilloscopes and voltmeters.",0.0,0.0,0.0,0.0,0.4426229508196721,0.5573770491803278
"inspect and test electrical systems and equipment to locate and diagnose malfunctions, using visual inspections, testing devices, and computer software.",0.2464358452138492,0.1140529531568228,0.0,0.0855397148676171,0.4847250509164969,0.0692464358452138
inspect and verify dimensions and clearances of parts to ensure conformance to factory specifications.,0.0,0.3717948717948718,0.0,0.0,0.3846153846153846,0.2435897435897435
"inspect cargo, baggage, and personal articles entering or leaving u.s. for compliance with revenue laws and u.s. customs regulations.",0.0,0.0,0.0,0.0,0.0,1.0
inspect event facilities to ensure that they conform to customer requirements.,0.0,0.2608695652173913,0.4202898550724637,0.0,0.0,0.3188405797101449
inspect food products and processing procedures to determine whether products are safe to eat.,0.0,0.0,0.0,0.0,0.0,1.0
"inspect individual parts, assemblies, or installations, using measuring instruments, such as calipers, scales, or micrometers.",0.0,0.0,0.0,0.0,0.4883720930232558,0.5116279069767442
inspect industrial or municipal facilities or programs to evaluate operational effectiveness or ensure compliance with environmental regulations.,0.0,0.0,0.0,0.0,0.0,1.0
"inspect layouts and advertising copy and edit scripts, audio and video tapes, and other promotional material for adherence to specifications.",0.0,0.0,0.0,0.0,0.0,1.0
"inspect or monitor energy systems, including heating, ventilating, and air conditioning (hvac) or daylighting systems to determine energy use or potential energy savings.",0.0,0.0,0.0,0.0,0.0,1.0
inspect project sites to monitor progress and ensure conformance to design specifications and safety or sanitation standards.,0.0,0.0,0.0,0.0,0.0,1.0
"inspect structures to assess material or equipment needs, to establish the sequence of pipe installations, or to plan installation around obstructions such as electrical wiring.",0.0,0.0,0.0,0.0,0.5277777777777778,0.4722222222222222
"inspect, weigh, and measure mounted or unmounted lenses after completion to verify alignment and conformance to specifications, using precision instruments.",0.0,0.0,0.0,0.0,0.4814814814814814,0.5185185185185185
install and configure hypertext transfer protocol (http) servers and associated operating systems.,0.0,0.0,0.0,0.0,0.0,1.0
"install and configure new equipment, including operating software or peripheral equipment.",0.2060737527114967,0.2733188720173535,0.0650759219088937,0.0,0.4403470715835141,0.0151843817787418
"install and perform minor repairs to hardware, software, or peripheral equipment, following design or installation specifications.",0.3101045296167247,0.2404181184668989,0.0696864111498257,0.0,0.3658536585365853,0.0139372822299651
install bookkeeping systems and resolve system problems.,0.0,0.0,0.0,0.0,0.0,1.0
"install or configure web server software or hardware to ensure that directory structure is well-defined, logical, secure, and that files are named properly.",0.0,0.0,0.0,0.0,0.0,1.0
"install updated software, and programs that maintain existing software or provide requested features such as time-correlated call routing.",0.0,0.0,0.0,0.0,0.0,1.0
"install, adjust, and operate electronic equipment to record, edit, and transmit radio and television programs, motion pictures, video conferencing, or multimedia presentations.",0.0,0.0,0.0,0.0,0.3555555555555555,0.6444444444444445
"install, service, and repair electronic equipment or instruments such as televisions, radios, and videocassette recorders.",0.1409691629955947,0.2555066079295154,0.0,0.0,0.5286343612334802,0.0748898678414096
instruct customers on the safe and proper use of equipment.,0.0,0.0,0.0,0.0,0.0,1.0
"instruct in use of voice, video, and data communications systems.",0.0,0.0,0.0,0.0,0.8133333333333334,0.1866666666666666
instruct individuals and groups on ways to preserve health and prevent disease.,0.0,0.0,0.0,0.0,0.0,1.0
"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",0.0148484848484848,0.2684848484848485,0.5678787878787879,0.0527272727272727,0.0772727272727272,0.0187878787878787
"instruct individuals or groups in sports rules, game strategies, and performance principles, such as specific ways of moving the body, hands, or feet, to achieve desired results.",0.0,0.0,0.0,0.0,0.5,0.5
"instruct individuals or groups in the use of art media, such as paint, clay, or yarn.",0.0,0.3465346534653465,0.3069306930693069,0.0,0.297029702970297,0.0495049504950495
"instruct others in program methods, procedures, or functions.",0.0,0.2176470588235294,0.1294117647058823,0.0,0.5176470588235295,0.1352941176470588
instruct others in the selection and use of bioinformatics tools.,0.0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667
instruct participants in maintaining exertion levels to maximize benefits from exercise routines.,0.0,0.0,0.0,0.0,0.8571428571428571,0.1428571428571428
"instruct patrons on how to use reference sources, card catalogs, and automated information systems.",0.0,0.0,0.0,0.0,0.6578947368421053,0.3421052631578947
"instruct students in the knowledge and skills required in a specific occupation or occupational field, using a systematic plan of lectures, discussions, audio-visual presentations, and laboratory, shop and field studies.",0.0,0.1641791044776119,0.1492537313432835,0.0,0.6268656716417911,0.0597014925373134
"instruct students individually and in groups, using various teaching methods such as lectures, discussions, and demonstrations.",0.0,0.173469387755102,0.0,0.0,0.6020408163265306,0.2244897959183673
"instruct students individually and in groups, using various teaching methods, such as lectures, discussions, and demonstrations.",0.0,0.1375,0.09375,0.0,0.69375,0.075
"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",0.0,0.2061281337047353,0.0835654596100278,0.0,0.6601671309192201,0.0501392757660167
instruct undergraduate and graduate students within the areas of cellular or molecular biology.,0.0,0.0,0.0,0.0,0.775,0.225
"instruct users in the selection, use, and design of audio-visual materials and assist them in the preparation of instructional materials and the rehearsal of presentations.",0.0,0.0,0.0,0.0,0.4473684210526316,0.5526315789473685
insulate shells and cabinets of systems.,0.0,0.0,0.0,0.0,0.5789473684210527,0.4210526315789473
"integrate and develop visual elements, such as line, space, mass, color, and perspective, to produce desired effects, such as the illustration of ideas, emotions, or moods.",0.0,0.3164835164835164,0.378021978021978,0.0571428571428571,0.1736263736263736,0.0747252747252747
integrate electrical systems with renewable energy systems to improve overall efficiency.,0.1258741258741259,0.1958041958041958,0.2552447552447552,0.0,0.3846153846153846,0.0384615384615384
"integrate environmental information into product or company marketing strategies, policies, or activities.",0.0,0.0,0.5,0.0,0.0,0.5
"integrate nanotechnology with antimicrobial properties into products, such as household or medical appliances, to reduce the development of bacteria or other microbes.",0.0,0.0,0.46,0.0,0.0,0.54
integrate online retailing strategy with physical or catalogue retailing operations.,0.0,0.0,0.0,0.0,0.0,1.0
"integrate software or hardware components, using computer, microprocessor, or control architecture.",0.0,0.0,0.0,0.0,0.0,1.0
"interact with clients to assist them in gaining insight, defining goals, and planning action to achieve effective personal, social, educational, and vocational development and adjustment.",0.03642671292281,0.1179531656548135,0.1743278404163052,0.0303555941023417,0.5429314830875975,0.0980052038161318
"interact with the public to answer traffic-related questions, respond to complaints or requests, or discuss traffic control ordinances, plans, policies, or procedures.",0.0,0.0,0.0,0.0,0.5952380952380952,0.4047619047619047
"interpret and analyze policies, public issues, legislation, or the operations of governments, businesses, and organizations.",0.0133161512027491,0.2581615120274914,0.2323883161512027,0.0326460481099656,0.4381443298969072,0.0253436426116838
interpret and communicate work procedures and company policies to staff.,0.0,0.0,0.0,0.0,0.0,1.0
"interpret and explain human resources policies, procedures, laws, standards, or regulations.",0.0,0.1782178217821782,0.2871287128712871,0.0,0.495049504950495,0.0396039603960396
"interpret and explain information such as eligibility requirements, application details, payment methods, and applicants' legal rights.",0.0,0.143312101910828,0.1019108280254777,0.0,0.6560509554140127,0.0987261146496815
"interpret and explain laws and regulations to travelers, prospective immigrants, shippers, and manufacturers.",0.0,0.0,0.0,0.0,0.84,0.16
"interpret and explain plans and contract terms to representatives of the owner or developer, including administrative staff, workers, or clients.",0.0,0.4074074074074074,0.2962962962962963,0.0,0.0,0.2962962962962963
"interpret and explain policies, rules, regulations, or laws to organizations, government or corporate officials, or individuals.",0.0,0.1082089552238805,0.0559701492537313,0.0,0.7947761194029851,0.0410447761194029
interpret chemical reactions visible through sight glasses or on television monitors and review laboratory test reports for process adjustments.,0.0,0.0,0.0,0.0,0.0,1.0
interpret civil rights laws and equal opportunity regulations for individuals or employers.,0.0,0.0,0.0,0.0,0.0,1.0
interpret clinical or diagnostic test results.,0.0,0.2314814814814814,0.0,0.0,0.6203703703703703,0.1481481481481481
